"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"restrict_to_value";"shop_voucher_series";"Gutscheine dieser Serie können erst eingelöst werden, wenn der angegebene Mindestbestellwert erreicht wurde.";"Vouchers from this series can only be redeemed once the specified minimum order value has been reached."
"allow_no_other_vouchers";"shop_voucher_series";"Gutscheine dieser Serie dürfen nicht zusammen mit anderen Gutscheinen eingelöst werden, unabhängig davon, aus welcher Serie diese stammen.";"Vouchers from this series may not be redeemed together with other vouchers, regardless of which series they originate from."
"restrict_to_other_series";"shop_voucher_series";"Gutscheine aus dieser Serie können ausschließlich zusammen mit Gutscheinen aus anderen Serien eingelöst werden. Eine gemeinsame Verwendung mehrerer Gutscheine derselben Serie ist nicht möglich.";"Vouchers from this series can only be redeemed together with vouchers from other series. It is not possible to use multiple vouchers from the same series together."
"show_scrollbars";"pkg_shop_listfilter_item";"Gilt nur, wenn die Option Beim Öffnen der Seite alles zeigen? auf NEIN eingestellt ist. Wenn diese Einstellung aktiviert ist, erscheint innerhalb des Filterelementes ein Scrollbalken, anstelle des Buttons ""Alle anzeigen"".";"Applies only if the option Show all when opening the page? is set to NO. If this setting is enabled, a scrollbar will appear within the filter element instead of the ""Show all"" button."
"class";"cms_wizard_step";"Gibt die Klasse an, die verwendet werden soll. Diese muss von der entsprechenden Tabellenklasse abgeleitet sein.";"Specifies the class to be used. This must be derived from the corresponding table class."
"dbobject_extend_type";"cms_tbl_conf";"Gibt das Verzeichnis an, in dem sich die übergeordnete Klasse befindet.";"Specifies the directory in which the parent class is located."
"bundle_article_id";"shop_order_bundle_article";"Gibt an, welcher Artikel in der Bestellung einem bestimmten Bundle zugeordnet ist.";"Indicates which item in the order is assigned to a specific bundle."
"last_active_timestamp";"cms_record_revision";"Gibt an, wann diese Version zuletzt als aktiver Datensatz verwendet wurde.";"Indicates when this version was last used as an active record."
"dbobject_extend_class";"cms_tbl_conf";"Gibt an, von welcher Klasse die automatisch generierte Klasse abgeleitet werden soll.";"Specifies from which class the automatically generated class should be derived."
"hasCurrency";"pkg_shop_statistic_group";"Gibt an, ob für diese Gruppe eine Währung benötigt wird. Dies ist in der Regel der Fall, wenn es sich um Zahlungsstatistiken handelt.";"Indicates whether a currency is required for this group. This is usually the case when dealing with payment statistics."
"render_view_type";"cms_wizard_step";"Gibt an, ob es sich um einen Core-, Custom-Core- oder Customer-View handelt.";"Indicates whether it is a core, custom core, or customer view."
"render_view_type";"shop_order_step";"Gibt an, ob es sich um eine Core-, Custom-Core- oder Customer-Ansicht handelt.";"Indicates whether it is a core, custom-core, or customer view."
"is_package";"cms_wizard_step";"Gibt an, ob die Klassen und Views des Schritts aus einem Package stammen. In diesem Fall werden die Views im Verzeichnis /classes gesucht. Wenn die Klassen und Views nicht aus einem Package kommen, werden die Views im Verzeichnis /objectviews gesucht.";"Indicates whether the step's classes and views originate from a package. In this case, the views are searched for in the /classes directory. If the classes and views do not come from a package, the views are searched for in the /objectviews directory."
"hotspot_type";"pkg_image_hotspot_item_spot";"Gibt an, ob das eingeblendete Pfeil-Icon nach links oder nach rechts zeigt.";"Indicates whether the displayed arrow icon points to the left or to the right."
"show_object_layover";"pkg_image_hotspot_item_marker";"Gibt an, ob beim Überfahren des Bildes mit der Maus ein Layover mit Detailinformationen angezeigt wird.";"Indicates whether a layover with detailed information is displayed when hovering over the image with the mouse."
"postalcode_pattern";"data_country";"Gibt an, in welchem Format eine Postleitzahl für das jeweilige Land vorliegen muss. Hier kann ein regulärer Ausdruck (RegEx), der von preg_match verstanden wird, angegeben werden.";"Indicates the required format for a postal code in the respective country. A regular expression (RegEx) that is understood by preg_match can be specified here."
"sequence_number";"pkg_shop_payment_transaction";"Gibt an, an welcher Position diese Transaktion im Vergleich zu den anderen Transaktionen derselben Bestellung durchgeführt wurde.";"Indicates the position at which this transaction was carried out compared to the other transactions of the same order."
"shop_voucher_series_sponsor_id";"shop_voucher_series";"Gesponserte Gutscheine können auch für Artikel eingesetzt werden, für die normalerweise keine Gutscheine akzeptiert werden.

Wichtig:  
Gesponserte Gutscheine werden wie ein Zahlungsmittel behandelt und beeinflussen daher nicht die berechnete Mehrwertsteuer. Diese Option sollte nur für Gutscheine verwendet werden, die tatsächlich von einem Kunden oder Partner bezahlt wurden – etwa bei einem gekauften Gutschein.";"Sponsored vouchers can also be used for items for which vouchers are not normally accepted.

Important:
Sponsored vouchers are treated like a means of payment and therefore do not affect the calculated VAT. This option should only be used for vouchers that have actually been paid for by a customer or partner—for example, in the case of a purchased voucher."
"ipn_allowed_ips";"shop_payment_handler_group";"Geben Sie jede IP-Adresse in eine eigene Zeile ein.

Falls keine IP-Adressen hinterlegt sind, besteht keine Einschränkung – Anfragen sind dann von allen IPs aus möglich.

Folgende Formate werden unterstützt:

- Einzelne IP-Adresse, z.B. 123.123.123.123
- IP-Range im CIDR-Format, z.B. 123.123.123.0/24
- IP mit Wildcard, z.B. 123.123.123.*
- Bereich im Format: 123.123.0.0 - 123.123.255.255

Jede Zeile stellt jeweils eine erlaubte Quelle dar.";"Enter each IP address on a separate line.

If no IP addresses are provided, there are no restrictions – requests are possible from all IPs.

The following formats are supported:

- Single IP address, e.g. 123.123.123.123
- IP range in CIDR format, e.g. 123.123.123.0/24
- IP with wildcard, e.g. 123.123.123.*
- Range in the format: 123.123.0.0 - 123.123.255.255

Each line represents one allowed source."
"etracker_id";"cms_portal";"Geben Sie hier Ihre etracker-ID ein, um das Tracking für dieses Portal zu aktivieren. Weitere Informationen finden Sie unter: http://www.etracker.de

@deprecated since 6.2.0 – verwenden Sie stattdessen pkgExternalTrackerEtracker.";"Enter your etracker ID here to activate tracking for this portal. For more information, visit: http://www.etracker.de

@deprecated since 6.2.0 – use pkgExternalTrackerEtracker instead."
"additional_files_to_delete_from_cache";"cms_config";"Geben Sie hier eine Liste von Dateien und/oder Verzeichnissen an, die zusätzlich beim Leeren des Caches gelöscht werden sollen.

- Jede Datei oder jedes Verzeichnis sollte in einer neuen Zeile stehen.
- Die Pfade müssen relativ zum web-Verzeichnis des Projekts angegeben werden.
- Wenn ein Verzeichnis angegeben wird, werden nur die darin enthaltenen Dateien gelöscht, nicht jedoch das Verzeichnis selbst. Es findet keine rekursive Löschung statt.
- Dateien mit dem Namen .gitkeep werden grundsätzlich nicht gelöscht.";"Specify a list of files and/or directories here that should also be deleted when clearing the cache.

- Each file or directory should be listed on a new line.
- The paths must be specified relative to the project's web directory.
- If a directory is specified, only the files contained within it will be deleted, not the directory itself. No recursive deletion will take place.
- Files named .gitkeep will never be deleted."
"view_path";"pkg_generic_table_export";"Geben Sie hier den Pfad zum Template an, ausgehend vom Verzeichnis snippets-cms/.  
Wird kein Pfad eingetragen, wird standardmäßig pkgGenericTableExport verwendet.";"Enter the path to the template here, starting from the snippets-cms/ directory.  
If no path is specified, pkgGenericTableExport will be used by default."
"meta_author";"cms_tpl_page";"Geben Sie hier den Namen des Verfassers der Seite an.";"Enter the name of the author of the page here."
"meta_page_topic";"cms_tpl_page";"Geben Sie hier das Thema Ihrer Seite an.

Diese Angabe wird zwar nicht von allen Diensten unterstützt, einige Suchmaschinen verwenden sie jedoch, um Ihre Seite besser einordnen und auffindbar machen zu können.";"Enter the subject of your page here.

While not all services support this information, some search engines use it to better categorize and make your page easier to find."
"wysiwyg_css_url";"cms_master_pagedef";"Geben Sie einen Pfad zu einer CSS-Datei an, die als Stilvorlage im WYSIWYG-Editor verwendet wird. Bitte beachten Sie, dass dies nur bei Template-Modulen mit Instanz-ID funktioniert.";"Specify a path to a CSS file to be used as a style template in the WYSIWYG editor. Please note that this only works with template modules that have an instance ID."
"link";"cms_tree";"Geben Sie eine vollständige Internetadresse an, die mit ""http://"" beginnt. Verwenden Sie dieses Feld, wenn der Navigationspunkt nicht auf eine interne Seite, sondern auf eine externe Website weiterleiten soll.";"Enter a complete internet address that starts with ""http://"". Use this field if the navigation item should redirect to an external website rather than to an internal page."
"name";"shop_stock_message";"Geben Sie die Nachricht ein, die im Shop für den Kunden angezeigt werden soll.";"Enter the message to be displayed to the customer in the shop."
"snippet_chain";"pkg_cms_theme";"Geben Sie an, aus welchen Verzeichnissen und in welcher Reihenfolge nach Snippets, Views und Layouts gesucht werden soll. Jeder Eintrag in der Liste überschreibt die vorherigen, das heißt: Im letzten Eintrag wird zuerst gesucht.

Sie können einen Pfad auf zwei Arten angeben:

- Relativ zum Theme-Verzeichnis unter src/themes
- In Symfony-Bundle-Syntax (z. B. @AcmeBundle/path)

Beispiel:

@ChameleonSystemCoreBundle/Resources/views  
yourdefaulttheme  
../extensions  
yourportalspecifictheme

Die Suche beginnt damit im letzten Eintrag (hier: src/themes/yourportalspecifictheme) und arbeitet sich rückwärts durch die Liste. Danach wird in src/extensions, dann in src/themes/yourdefaulttheme und zuletzt in vendor/chameleon-system/core/Resources/views gesucht.

Hinweis: Je nach gesuchter Ressource wird ein bestimmtes Unterverzeichnis erwartet (zum Beispiel /layoutTemplates für Templates).";"Specify which directories and in what order should be searched for snippets, views, and layouts. Each entry in the list overrides the previous ones, meaning: the last entry is searched first.

You can specify a path in two ways:

- Relative to the theme directory under src/themes
- In Symfony Bundle syntax (e.g., @AcmeBundle/path)

Example:

@ChameleonSystemCoreBundle/Resources/views  
yourdefaulttheme  
../extensions  
yourportalspecifictheme

The search therefore starts with the last entry (in this case: src/themes/yourportalspecifictheme) and works its way backward through the list. After that, src/extensions is searched, then src/themes/yourdefaulttheme, and finally vendor/chameleon-system/core/Resources/views.

Note: Depending on the resource being searched for, a specific subdirectory is expected (for example, /layoutTemplates for templates)."
